source_type,source_row_id,ref_index,project_or_paper,repository,link_type,coverage_status,tested_candidate_count,candidate_ids,notes,best_candidate_id,best_strategy,best_paper_idea,best_proxy_formula,best_candidate_standalone_oos_sharpe,best_alpha_annualized,best_alpha_tstat_hac,best_information_ratio,best_appraisal_ratio,best_grs_f,best_grs_p_value,best_combined_minus_old_sharpe,best_beats_ff5mom_positive_alpha_5pct
paper_links,12,12,Alpha-GPT 2.0,,,jkp_proxy_tested,1,paper_alpha_gpt2_full_pipeline,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,paper_alpha_gpt2_full_pipeline,long_short_decile_value_weighted,Alpha-GPT 2.0 expands interactive alpha mining into alpha modeling and analysis over a full quantitative investment workflow.,rank(be_me)+rank(ret_12_1)+rank(qmj)+rank(sale_gr1)-rank(rvol_252d)-rank(beta_252d),0.1611379083159901,0.000441718620954,0.0542486172985361,0.0109916813289023,0.0109916813289023,0.0027542683372757,0.9581804982930546,5.730391679903413e-05,False
paper_links,13,13,Chain-of-Alpha,,,jkp_proxy_tested,1,paper_chain_of_alpha_formula_chain,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,paper_chain_of_alpha_formula_chain,long_short_decile_value_weighted,Chain-of-Alpha is described as chained formula generation and optimization using market data and backtest feedback.,rank(ret_12_1)-rank(ret_1_0)+rank(rmax5_rvol_21d)+rank(turnover_126d)-rank(rvol_252d),0.0497331969092964,-0.0084153730977055,-0.7798340675733807,-0.1761128668495594,-0.1761128668495594,0.7070663439031792,0.4010936356745062,0.014610021241785,False
paper_links,14,14,FactorMAD — Multi-Agent Debate for Interpretable Stock Alpha Factor Mining,,,jkp_proxy_tested,1,paper_factormad_debate_interpretable,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,paper_factormad_debate_interpretable,long_short_decile_value_weighted,FactorMAD is a multi-agent debate framework for interpretable stock alpha factor mining.,rank(be_me)+rank(ope_be)+rank(qmj_safety)+rank(ret_12_1)-rank(debt_at)-rank(rvol_252d),0.3049582089308206,0.0058578584954953,0.710779737580798,0.1562789806849867,0.1562789806849867,0.5567742373816845,0.4561510944593322,0.011521317526719,False
paper_links,15,15,AlphaLogics — Market Logic-Driven Multi-Agent System for Alpha Factor Generation,,,jkp_proxy_tested,1,alphalogics_value_quality_growth,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,alphalogics_value_quality_growth,long_short_decile_value_weighted,"AlphaLogics emphasizes market-logic-driven, interpretable factor generation; this proxy tests value, quality, growth, and leverage logic.",rank(be_me)+rank(ope_be)+rank(gp_me)+rank(sale_gr1)-rank(debt_at),0.1918887009027926,0.0049048486276515,0.4684135491269864,0.0982227434771654,0.0982227434771654,0.2199389323602163,0.6394293577686855,0.0045661733251447,False
paper_links,16,16,AlphaAgentEvo — Evolution-Oriented Alpha Mining via Self-Evolving Agentic RL,,,jkp_proxy_tested,1,paper_alphaagentevo_evolved_seed,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,paper_alphaagentevo_evolved_seed,long_short_decile_value_weighted,AlphaAgentEvo frames alpha mining as self-evolving agentic reinforcement learning that refines seed alphas through reward-guided trajectories.,rank(ret_12_1)+rank(ret_6_1)+rank(ope_be)+rank(qmj_safety)-rank(rvol_252d)-rank(at_gr1)-rank(eqnetis_me),0.4247576751496016,0.0113985796105834,1.654717670070211,0.3500099490502124,0.3500099490502124,2.792793150273939,0.0957388182623999,0.0565881595637751,False
paper_links,18,18,AlphaCrafter — Full-Stack Multi-Agent Framework for Cross-Sectional Quantitative Trading,,,jkp_proxy_tested,1,alphacrafter_full_stack_multifactor,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,alphacrafter_full_stack_multifactor,long_short_decile_value_weighted,"AlphaCrafter combines mined factors, regime screening, and risk-constrained trading; this proxy tests a diversified value-quality-momentum-low-risk factor ensemble.",rank(be_me)+rank(ope_be)+rank(ret_12_1)+rank(qmj)-rank(at_gr1)-rank(rvol_252d),0.2368697093862945,0.0024725503712743,0.3355416687258172,0.0704983491237553,0.0704983491237553,0.1133015591276528,0.7366531317462779,0.0023547291576984,False
paper_links,19,19,LLMFactor — Extracting Profitable Factors through Prompts,,,jkp_proxy_tested,1,paper_llmfactor_explainable_price_news,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,paper_llmfactor_explainable_price_news,long_short_decile_value_weighted,LLMFactor extracts explainable factors from text/news and historical prices to predict stock movement.,rank(ret_12_1)+rank(sale_gr1)+rank(gp_me)+rank(dolvol_126d)-rank(rvol_252d),0.136506639835264,-0.0024305907821085,-0.3054340664944556,-0.0573624279819802,-0.0573624279819802,0.0750123968894993,0.7843635770472726,0.001559558843327,False
paper_links,20,20,FactorEngine — Program-Level Knowledge-Infused Factor Discovery,,,jkp_proxy_tested,1,paper_factorengine_program_knowledge,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,paper_factorengine_program_knowledge,long_short_decile_value_weighted,"FactorEngine turns domain knowledge and reports into executable factor programs, with closed-loop verification and portfolio feedback.",rank(be_me)+rank(ope_be)+rank(gp_me)+rank(ocf_me)-rank(oaccruals_at)-rank(debt_at)-rank(at_gr1),0.1830224489865521,0.0110313054500223,1.436739753885049,0.3128416828468928,0.3128416828468928,2.23114203621926,0.136311881687955,0.0454418329028112,False
paper_links,21,21,AlphaPROBE,,,jkp_proxy_tested,1,repo_alphaprobe_dag_diverse_factor_blend,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,repo_alphaprobe_dag_diverse_factor_blend,long_short_decile_value_weighted,"AlphaPROBE treats alpha mining as DAG-guided factor evolution, selecting promising parents while preserving factor-pool diversity and stability.",rank(ret_12_1)-rank(ret_1_0)+rank(be_me)+rank(ope_be)+rank(qmj_safety)+rank(turnover_126d)-rank(rvol_252d)-rank(debt_at),0.4502505385794087,0.0152119885624373,1.378741194280524,0.2763576053512158,0.2763576053512158,1.741088446353415,0.1880138237589577,0.0356232764076145,False
paper_links,24,24,ContestTrade — Multi-Agent Trading System Based on Internal Contest Mechanism,,,jkp_proxy_tested,1,contesttrade_internal_contest_trailing_sharpe,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,contesttrade_internal_contest_trailing_sharpe,meta_sleeve_selection_trailing_sharpe,ContestTrade uses an internal contest/ranking mechanism among agents. This proxy selects the JKP idea sleeve with the best trailing 36-month realized Sharpe using only past generated JKP returns.,"monthly winner among idea sleeves by trailing 36m Sharpe, min 24m history",0.5483276966459494,0.0142509065590679,1.1111512642567067,0.2471318758928012,0.2471318758928012,1.285352382147205,0.2578971865783574,0.0292187315701739,False
paper_links,25,25,QuantAgent — Price-Driven Multi-Agent LLMs for High-Frequency Trading,,,jkp_proxy_tested,1,repo_quantagent_hft_price_pattern,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,repo_quantagent_hft_price_pattern,long_short_decile_value_weighted,"QuantAgent is a price-driven multi-agent HFT system centered on short-horizon technical indicators, chart patterns, trend state, and risk-aware execution.",rank(ret_1_0)+rank(ret_3_1)+rank(rmax1_21d)+rank(rmax5_rvol_21d)+rank(turnover_126d)-rank(bidaskhl_21d)-rank(rvol_21d),0.0292324853095877,-0.0065247248808144,-0.5450020893956278,-0.1173892606440312,-0.1173892606440312,0.3141483091214378,0.575566836705167,0.0065160498600087,False
paper_links,26,26,QuantAgent — Seeking Holy Grail in Trading by Self-Improving LLM,,,jkp_proxy_tested,2,quantagent_three_soldiers_trend;quantagent_volatility_breakout,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,quantagent_three_soldiers_trend,long_short_decile_value_weighted,QuantAgent appendix includes ThreeSoldier candlestick-style trend continuation signals with volume/body-size confirmation.,rank(ret_1_0)+rank(ret_3_1)+rank(turnover_126d)-rank(rvol_21d),0.2152667406285061,0.0087106695533769,0.8300784366490209,0.1674704075526703,0.1674704075526703,0.6393727847159635,0.4245749156003251,0.01321993435622,False
paper_links,29,29,FinCon — Synthesized LLM Multi-Agent System with Conceptual Verbal Reinforcement,,,jkp_proxy_tested,1,repo_fincon_cvar_risk_controlled_allocator,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,repo_fincon_cvar_risk_controlled_allocator,long_only_top_decile_value_weighted,"FinCon uses manager/analyst hierarchy plus dual-level risk control, including CVaR-style monitoring, for portfolio decisions.",long-only top decile by rank(ret_12_1)+rank(ope_be)+rank(qmj_safety)+rank(dolvol_126d)-rank(rvol_252d)-rank(beta_252d)-rank(betadown_252d),0.5989002912837637,-0.0065625760499309,-0.8702963839866859,-0.1892245056734171,-0.1892245056734171,0.8162679612235686,0.367003335873477,0.0168486729858594,False
paper_links,30,30,FinAgent — Multimodal Foundation Agent for Financial Trading,,,jkp_proxy_tested,1,paper_finagent_multimodal_generalist,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,paper_finagent_multimodal_generalist,long_only_top_decile_value_weighted,"FinAgent is a multimodal, tool-augmented generalist trading agent with diversified trading and risk-aware tool use.",long-only top decile by rank(qmj)+rank(ret_12_1)+rank(dolvol_126d)+rank(cash_at)-rank(rvol_252d)-rank(beta_252d)-rank(debt_at),0.6497917529269094,0.0011539838490468,0.2749299521091902,0.0513572001312741,0.0513572001312741,0.0601285415561126,0.8064616681540931,0.0012502966173784,False
paper_links,31,31,FLAG-Trader,,,jkp_proxy_tested,1,paper_flag_trader_gradient_policy,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,paper_flag_trader_gradient_policy,long_short_decile_value_weighted,FLAG-Trader fuses LLM agents with gradient/RL-style policy optimization for sequential trading decisions.,rank(ret_3_1)+rank(ret_12_1)-rank(ret_1_0)+rank(qmj_safety)-rank(rvol_21d)-rank(beta_252d),0.2347411247395707,0.0078718359293557,1.0675358550557148,0.2111975383545227,0.2111975383545227,1.016847196774618,0.3140861056527723,0.0209484370867136,False
paper_links,32,32,MM-DREX — Multimodal-Driven Dynamic Routing of LLM Experts for Financial Trading,,,jkp_proxy_tested,1,mm_drex_dynamic_router_proxy,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,mm_drex_dynamic_router_proxy,long_short_decile_value_weighted,"MM-DREX dynamically routes trend, reversal, breakout, and risk/positioning experts.",rank(ret_12_1)-rank(ret_1_0)+rank(rmax5_rvol_21d)-rank(rvol_21d)+rank(qmj_safety),0.1854314156643389,0.0015257795725329,0.2162816982048129,0.0383118648660065,0.0383118648660065,0.033461436113616,0.8549815105775913,0.0006959709252376,False
paper_links,33,33,Trading-R1 — Financial Trading with LLM Reasoning via RL,,,jkp_proxy_tested,1,repo_trading_r1_risk_adjusted_reasoning,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,repo_trading_r1_risk_adjusted_reasoning,long_short_decile_value_weighted,Trading-R1 frames trading as reasoning/RL over market state and rewards; the JKP proxy tests a risk-adjusted trend/reversal reward signal.,rank(ret_3_1)+rank(ret_12_1)-rank(ret_1_0)+rank(qmj_safety)-rank(rvol_21d)-rank(rmax5_21d),0.3053364349192262,0.0113334539721126,1.460810442859584,0.2746211967357962,0.2746211967357962,1.719277986902369,0.1907954330674183,0.0351842320304351,False
paper_links,34,34,Janus-Q — Event-Driven Trading via Hierarchical-Gated Reward Modeling,,,jkp_proxy_tested,1,paper_janus_q_event_driven_proxy,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,paper_janus_q_event_driven_proxy,long_short_decile_value_weighted,Janus-Q is an event-driven trading framework that models heterogeneous event impact and optimizes reward-gated trading decisions.,rank(rmax5_rvol_21d)+rank(ret_1_0)+rank(turnover_126d)+rank(qmj_safety)-rank(rvol_21d)-rank(bidaskhl_21d),0.0112963761154855,-0.0047861830164763,-0.4800193259141644,-0.0962918802312402,-0.0962918802312402,0.2113768033937246,0.6460256515415206,0.0043887826132142,False
paper_links,35,35,Trade in Minutes! Rationality-Driven Agentic System for Quantitative Financial Trading,,,jkp_proxy_tested,1,paper_timi_minutes_technical_proxy,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,paper_timi_minutes_technical_proxy,long_short_decile_value_weighted,"Trade in Minutes decouples strategy development from rapid execution, using technical indicators, strategy adaptation, and risk control in volatile markets.",rank(ret_1_0)+rank(ret_3_1)+rank(rmax1_21d)+rank(turnover_126d)-rank(rvol_21d)-rank(bidaskhl_21d),0.2287640566889103,0.0063010296396317,0.564194422467928,0.1208772838492043,0.1208772838492043,0.3330944352371238,0.5642783756677028,0.0069077501066796,False
paper_links,36,36,AlphaAgents — LLM Multi-Agents for Equity Portfolio Construction,,,jkp_proxy_tested,2,alphaagents_risk_averse_quality_lowrisk;alphaagents_risk_neutral_fundamental_momentum,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,alphaagents_risk_averse_quality_lowrisk,long_short_decile_value_weighted,AlphaAgents risk-averse portfolios emphasize lower volatility and stable fundamentals.,rank(qmj)+rank(ope_be)+rank(be_me)-rank(rvol_252d)-rank(beta_252d)-rank(debt_at),0.0652689535996792,0.0013293620188516,0.1719457670047349,0.0349127353824421,0.0349127353824421,0.0277872613235816,0.8677229992234516,0.000577984993805,False
paper_links,37,37,MarketSenseAI 2.0,,,jkp_proxy_tested,1,marketsense_value_momentum_quality,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,marketsense_value_momentum_quality,long_short_decile_value_weighted,"MarketSenseAI factor analysis discusses value and momentum loadings, with fundamentals and price dynamics reinforcing selection.",rank(be_me)+rank(ret_12_1)+rank(qmj)+rank(sale_gr1),0.2560137614700336,0.0028824397193122,0.3526975353079107,0.0684147649071764,0.0684147649071764,0.1067032554739067,0.7441584154668046,0.0022177415493083,False
paper_links,38,38,MountainLion,,,jkp_proxy_tested,1,paper_mountainlion_multimodal_allocation,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,paper_mountainlion_multimodal_allocation,long_short_decile_value_weighted,"MountainLion coordinates multimodal RAG agents for price forecasting, news-driven reasoning, risk evaluation, and strategic allocation.",rank(ret_12_1)+rank(qmj)+rank(qmj_safety)+rank(sale_gr1)-rank(rvol_252d)-rank(beta_252d),0.2108895301083037,0.0032604651826431,0.5113577294327775,0.0921412914865499,0.0921412914865499,0.1935470615862243,0.6602995803301271,0.0040192894916801,False
paper_links,39,39,P1GPT,,,jkp_proxy_tested,1,paper_p1gpt_structured_workflow,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,paper_p1gpt_structured_workflow,long_short_decile_value_weighted,"P1GPT fuses technical, fundamental, news, and sectoral analysis through a layered multi-agent workflow with embedded risk assessment.",rank(ret_12_1)+rank(be_me)+rank(ope_be)+rank(sale_gr1)+rank(qmj_safety)-rank(rvol_252d)-rank(debt_at),0.3952939205413179,0.0114571743383933,1.433296353033689,0.2896059732233571,0.2896059732233571,1.9120226034243404,0.1677740328227469,0.0390580735360432,False
paper_links,40,40,FinVision,,,jkp_proxy_tested,1,finvision_trend_dip_risk_control,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,finvision_trend_dip_risk_control,long_short_decile_value_weighted,"FinVision prompts prioritize holding strong upward trends, buying dips within uptrends, and risk management.",rank(ret_12_1)-rank(ret_1_0)-rank(rvol_21d)+rank(qmj_safety),0.339969037644475,0.0124422570226204,1.490589535154505,0.2775745183485573,0.2775745183485573,1.756455622630019,0.1860824121922679,0.0359325113575508,False
paper_links,42,42,GuruAgents,,,jkp_proxy_tested,6,guru_buffett_quality_compounder;guru_equal_weight_style_ensemble;guru_altman_distress_avoidance;guru_piotroski_fscore_proxy;guru_graham_deep_value_defensive;guru_greenblatt_magic_formula,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,guru_buffett_quality_compounder,long_short_decile_value_weighted,Warren Buffett-style quality compounder: durable quality/profitability/growth with low leverage.,rank(qmj)+rank(qmj_growth)+rank(qmj_prof)+rank(ope_be)+rank(gp_me)-rank(debt_at),0.6583422281773897,0.0269477813460616,2.7016757591483302,0.533564762470115,0.533564762470115,6.490113210728557,0.011349827547765,0.1273421669956203,True
paper_links,43,43,QuantAgents,,,jkp_proxy_tested,1,paper_quantagents_risk_controlled_system,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,paper_quantagents_risk_controlled_system,long_short_decile_value_weighted,"QuantAgents combines market/news/risk/strategy agents, memory, event-impact optimization, and risk-control meetings for simulated trading.",rank(ret_12_1)+rank(qmj_safety)+rank(dolvol_126d)+rank(cash_at)-rank(rvol_252d)-rank(beta_252d)-rank(debt_at),0.3031670571232758,0.0166227885069735,2.593407826510848,0.5117922416959285,0.5117922416959285,5.971251839594143,0.0151209645059803,0.1176706651388965,True
paper_links,44,44,HedgeAgents,,,jkp_proxy_tested,1,hedgeagents_balanced_lowrisk_alpha,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,hedgeagents_balanced_lowrisk_alpha,long_short_decile_value_weighted,HedgeAgents is framed as balanced-aware trading; this proxy tests quality/value alpha with explicit low beta/downside-risk control.,rank(qmj)+rank(be_me)+rank(ope_be)-rank(rvol_252d)-rank(beta_252d)-rank(betadown_252d),0.0149289480259989,0.0011567696063075,0.1602467030046278,0.031829452119576,0.031829452119576,0.0230959759292571,0.8793105922307621,0.0004804268012594,False
paper_links,45,45,AlphaForgeBench — Benchmarking End-to-End Trading Strategy Design with LLMs,,,jkp_proxy_tested,1,repo_alphaforgebench_executable_multifactor,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,repo_alphaforgebench_executable_multifactor,long_short_decile_value_weighted,AlphaForgeBench evaluates LLMs as quantitative researchers generating executable alpha factors and factor-based trading strategies.,rank(be_me)+rank(ope_be)+rank(ret_12_1)+rank(qmj)+rank(dolvol_126d)-rank(rvol_252d)-rank(debt_at),0.3173172281616269,0.008819610042119,1.3836013642995948,0.264329123834523,0.264329123834523,1.5928248578733006,0.2079098616004358,0.0326352362967921,False
paper_links,47,47,LiveTradeBench — Seeking Real-World Alpha with LLMs,,,jkp_proxy_tested,1,repo_livetradebench_live_allocation_proxy,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,repo_livetradebench_live_allocation_proxy,long_only_top_decile_value_weighted,LiveTradeBench evaluates live multi-asset portfolio allocation under price/news uncertainty with explicit risk-return allocation decisions.,long-only top decile by rank(ret_12_1)+rank(qmj)+rank(qmj_safety)+rank(dolvol_126d)-rank(rvol_252d)-rank(beta_252d),0.606140659428997,-0.0054436731386209,-0.933427063756403,-0.2006742513426331,-0.2006742513426331,0.9180393456670596,0.3387669942320003,0.0189307992866878,False
paper_links,48,48,DeepFund,,,jkp_proxy_tested,1,repo_deepfund_prudent_fund_manager,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,repo_deepfund_prudent_fund_manager,long_only_top_decile_value_weighted,"DeepFund models a multi-agent fund workflow with fundamental, technical, policy/news, insider-style analysts, portfolio management, and risk control.",long-only top decile by rank(qmj)+rank(ope_be)+rank(gp_me)+rank(cash_at)+rank(ret_12_1)-rank(debt_at)-rank(rvol_252d)-rank(beta_252d),0.7841186118263216,0.0067293580078245,0.955813088476574,0.1962906158623997,0.1962906158623997,0.8783691358817296,0.3494076756084932,0.0181196729306933,False
paper_links,51,51,TradeTrap,,,jkp_proxy_tested,1,repo_tradetrap_robust_safety_proxy,In-spirit JKP-USA proxy was evaluated using approved JKP/return_pipeline data only.,repo_tradetrap_robust_safety_proxy,long_short_decile_value_weighted,TradeTrap is primarily a robustness/stress-test framework; the in-spirit proxy tests the conservative safety/liquidity posture implied by its mitigation concerns.,rank(qmj_safety)+rank(dolvol_126d)+rank(cash_at)-rank(rvol_252d)-rank(beta_252d)-rank(bidaskhl_21d)-rank(debt_at),0.1655551604314543,0.0091667872461025,1.2968582629355123,0.2670019819560802,0.2670019819560802,1.62520055585211,0.2033612468614137,0.0332884227748935,False
paper_links,55,55,Reported Alpha from LLM Trading Agents Should Not Be ...,,,not_mappable_no_alpha_strategy,0,,"This is a critique of reported LLM-agent alpha, not a proposed alpha strategy.",,,,,,,,,,,,,False
code_links,1,17,Alpha-R1 — Alpha Screening with LLM Reasoning via Reinforcement Learning,FinStep-AI/Alpha-R1,implementation,jkp_proxy_tested,1,code_alpha_r1_reasoning_screen,Repository-specific in-spirit JKP-USA proxy was evaluated.,code_alpha_r1_reasoning_screen,long_short_decile_value_weighted,Alpha-R1 is listed as alpha screening with LLM reasoning via reinforcement learning.,rank(qmj)+rank(ope_be)+rank(ret_12_1)-rank(debt_at)-rank(rvol_252d),0.4372881586743378,0.0168851946659841,2.6279748982342,0.5408673112627339,0.5408673112627339,6.668980705245384,0.0102875349106729,0.1306579327654691,True
